Date,Open,High,Low,Close,Volume,Adj Close
2013-07-25,196.30,197.83,195.66,197.22,3014300,197.22
2013-07-24,195.95,197.30,195.86,196.61,2957900,196.61
2013-07-23,194.21,196.43,194.10,194.98,2863800,194.98
2013-07-22,193.40,195.79,193.28,194.09,3398000,194.09
2013-07-19,197.91,197.99,193.24,193.54,6997600,193.54
2013-07-18,198.27,200.94,195.99,197.99,8393400,197.99
2013-07-17,194.72,194.89,193.03,194.55,6868400,194.55
2013-07-16,194.04,194.58,192.68,193.85,3745300,193.85
2013-07-15,192.42,194.89,191.68,194.00,5674700,194.00
2013-07-12,193.07,193.70,191.59,192.07,4494700,192.07
2013-07-11,193.78,194.11,192.61,192.80,4177500,192.80
2013-07-10,191.51,193.43,191.27,192.25,3892000,192.25
2013-07-09,191.88,192.80,190.78,191.30,5204200,191.30
2013-07-08,195.60,195.78,194.61,194.98,2947500,194.98
2013-07-05,194.49,195.16,192.35,194.93,2405400,194.93
2013-07-03,190.98,194.22,190.51,193.25,1872600,193.25
2013-07-02,190.78,193.23,190.26,191.50,3657700,191.50
2013-07-01,192.15,193.80,191.12,191.28,4442400,191.28
2013-06-28,191.73,192.66,188.41,191.11,10055800,191.11
2013-06-27,196.05,196.90,195.29,195.65,3514200,195.65
2013-06-26,195.97,196.23,194.50,194.86,3320200,194.86
2013-06-25,195.31,195.59,193.15,194.98,3846200,194.98
2013-06-24,193.99,194.91,191.34,193.54,4356200,193.54
2013-06-21,198.50,198.52,193.54,195.46,8914800,195.46
2013-06-20,200.67,201.70,197.28,197.35,4514800,197.35
2013-06-19,204.44,205.03,201.93,201.94,2846100,201.94
2013-06-18,203.02,206.09,202.87,204.87,3277800,204.87
2013-06-17,203.44,205.17,202.55,203.04,3219900,203.04
2013-06-14,203.97,204.74,201.81,202.20,2804500,202.20
2013-06-13,201.01,204.40,200.34,203.77,2899500,203.77
2013-06-12,204.59,205.23,200.51,201.20,3409800,201.20
2013-06-11,203.17,205.95,202.51,203.98,2814400,203.98
2013-06-10,206.97,206.98,204.90,205.02,2652300,205.02
2013-06-07,204.85,206.35,204.11,206.35,2953400,206.35
2013-06-06,203.00,204.20,201.47,203.80,3679400,203.80
2013-06-05,205.16,206.29,202.40,202.74,4215400,202.74
2013-06-04,208.60,209.00,205.08,206.19,3598300,206.19
2013-06-03,208.25,210.05,207.33,208.95,3322000,208.95
2013-05-31,208.59,211.98,208.02,208.02,4949000,208.02
2013-05-30,206.97,210.99,206.97,209.36,4399700,209.36
2013-05-29,206.22,208.42,206.04,207.92,3439400,207.92
2013-05-28,207.44,208.59,207.16,207.78,4011500,207.78
2013-05-24,204.69,206.43,204.42,205.72,3295800,205.72
2013-05-23,205.48,208.61,205.13,206.16,5179100,206.16
2013-05-22,208.50,210.15,206.12,206.99,5186800,206.99
2013-05-21,207.24,209.48,207.00,208.65,2982900,208.65
2013-05-20,208.02,209.15,207.42,207.60,3614500,207.60
2013-05-17,205.25,209.50,204.99,208.44,5704100,208.44
2013-05-16,204.00,206.59,204.00,204.69,4507000,204.69
2013-05-15,202.25,203.68,202.04,203.32,4028100,203.32
2013-05-14,202.09,203.67,202.08,203.21,3699700,203.21
2013-05-13,204.18,204.47,202.22,202.47,3648400,202.47
2013-05-10,203.37,204.53,202.82,204.47,3279200,204.47
2013-05-09,204.69,205.00,202.72,203.24,3542300,203.24
2013-05-08,202.94,204.85,202.51,204.82,3601700,204.82
2013-05-07,202.81,203.73,201.65,203.63,3451000,202.68
2013-05-06,203.79,203.99,201.52,202.78,4826500,201.83
2013-05-03,203.94,205.32,203.75,204.51,4492700,203.56
2013-05-02,200.12,202.43,199.75,202.39,3945100,201.45
2013-05-01,201.87,202.17,199.20,199.63,4899100,198.70
2013-04-30,199.13,202.59,197.35,202.54,7539900,201.60
2013-04-29,194.78,199.68,194.65,199.15,5932400,198.22
2013-04-26,194.16,194.71,193.25,194.31,3490300,193.40
2013-04-25,192.69,195.17,192.32,193.95,4650900,193.05
2013-04-24,192.16,192.50,191.09,191.71,3693900,190.82
2013-04-23,189.27,192.55,188.61,191.61,6296100,190.72
2013-04-22,191.15,191.38,187.68,187.83,9845400,186.95
2013-04-19,195.74,196.50,189.76,190.00,18847000,189.11
2013-04-18,210.11,210.25,206.15,207.15,6502000,206.18
2013-04-17,210.53,211.09,209.50,209.67,3269800,208.69
2013-04-16,210.84,212.00,209.20,212.00,2859500,211.01
2013-04-15,210.44,211.69,209.26,209.26,4218100,208.28
2013-04-12,210.79,211.49,209.78,211.38,3165400,210.39
2013-04-11,211.50,213.09,210.85,212.92,3655600,211.93
2013-04-10,211.86,212.51,210.47,212.00,3524200,211.01
2013-04-09,209.56,210.00,208.61,209.22,2577300,208.24
2013-04-08,209.07,209.32,207.33,209.32,2351200,208.34
2013-04-05,209.10,209.84,206.34,209.41,4148000,208.43
2013-04-04,212.77,212.93,210.04,211.31,3709500,210.32
2013-04-03,214.32,214.89,212.63,212.66,3128800,211.67
2013-04-02,212.92,214.71,211.57,214.36,3116800,213.36
2013-04-01,212.80,213.50,211.25,212.38,2144500,211.39
2013-03-28,209.83,213.44,209.74,213.30,3749900,212.30
2013-03-27,210.96,212.16,210.10,210.89,3223400,209.91
2013-03-26,211.77,212.50,211.50,212.36,2300300,211.37
2013-03-25,212.54,212.81,210.05,210.74,3242500,209.76
2013-03-22,212.21,213.17,211.62,212.08,3031500,211.09
2013-03-21,212.96,213.00,210.11,212.26,5830400,211.27
2013-03-20,214.76,215.82,214.30,215.06,3019000,214.06
2013-03-19,214.13,215.12,211.83,213.44,3198600,212.44
2013-03-18,212.90,214.50,212.64,213.21,3006000,212.22
2013-03-15,215.38,215.90,213.41,214.92,7930300,213.92
2013-03-14,212.15,215.86,212.15,215.80,5505500,214.79
2013-03-13,210.20,212.36,209.77,212.06,3355900,211.07
2013-03-12,209.40,210.73,209.09,210.55,3591600,209.57
2013-03-11,210.04,210.20,209.04,210.08,3049700,209.10
2013-03-08,209.85,210.74,209.43,210.38,3700500,209.40
2013-03-07,208.29,209.60,208.24,209.42,3884400,208.44
2013-03-06,207.03,208.49,206.66,208.38,3594800,207.41
2013-03-05,205.86,207.70,205.69,206.53,3807800,205.57
2013-03-04,202.59,205.19,202.55,205.19,3693400,204.23
2013-03-01,200.65,202.94,199.36,202.91,3308300,201.96
2013-02-28,202.18,203.12,200.79,200.83,4689200,199.89
2013-02-27,198.89,202.75,198.60,202.33,4185100,201.39
2013-02-26,198.63,199.90,197.84,199.14,3391600,198.21
2013-02-25,201.67,202.49,197.51,197.51,3844800,196.59
2013-02-22,199.23,201.09,198.84,201.09,3107900,200.15
2013-02-21,198.63,199.07,198.11,198.33,3922900,197.40
2013-02-20,200.62,201.72,198.86,199.31,3715400,198.38
2013-02-19,200.60,201.89,200.22,200.32,2998300,199.39
2013-02-15,199.98,201.25,199.82,200.98,3627800,200.04
2013-02-14,199.73,200.32,199.26,199.65,3294200,198.72
2013-02-13,200.65,200.95,199.57,200.09,2169800,199.16
2013-02-12,200.01,200.74,199.02,200.04,2461800,199.11
2013-02-11,200.98,201.95,199.75,200.16,2944700,199.23
2013-02-08,199.97,202.09,199.68,201.68,2893300,200.74
2013-02-07,200.62,200.91,198.68,199.74,3076700,198.81
2013-02-06,200.39,201.29,199.56,201.02,3624200,200.08
2013-02-05,204.31,204.75,202.51,202.79,3636900,201.00
2013-02-04,204.19,205.02,203.57,203.79,3188800,201.99
2013-02-01,204.65,205.35,203.84,205.18,3370700,203.37
2013-01-31,203.32,204.47,202.96,203.07,3091400,201.28
2013-01-30,203.69,204.88,203.19,203.52,2998400,201.72
2013-01-29,204.34,205.73,203.64,203.90,3617100,202.10
2013-01-28,204.85,206.22,204.29,204.93,2823700,203.12
2013-01-25,204.45,205.18,204.13,204.97,3358900,203.16
2013-01-24,203.91,205.06,203.08,204.42,4447200,202.61
2013-01-23,203.50,208.58,203.36,204.72,12530500,202.91
2013-01-22,194.36,196.08,194.01,196.08,7172300,194.35
2013-01-18,194.03,195.00,193.80,194.47,4559600,192.75
2013-01-17,193.85,194.46,193.24,193.65,3881600,191.94
2013-01-16,192.00,193.18,191.35,192.59,2962900,190.89
2013-01-15,191.31,192.73,190.39,192.50,4172100,190.80
2013-01-14,192.82,193.28,191.75,192.62,4172200,190.92
2013-01-11,194.15,195.00,192.90,194.45,3880400,192.73
2013-01-10,192.65,192.96,191.28,192.88,3608100,191.18
2013-01-09,193.48,193.49,191.65,192.32,3212000,190.62
2013-01-08,192.92,193.30,191.60,192.87,3026900,191.17
2013-01-07,193.40,193.78,192.34,193.14,2862300,191.43
2013-01-04,194.19,194.46,192.78,193.99,3380200,192.28
2013-01-03,195.67,196.29,194.44,195.27,3644700,193.54
2013-01-02,194.09,196.35,193.80,196.35,4234100,194.61
2012-12-31,189.23,191.68,188.84,191.55,4684900,189.86
2012-12-28,191.11,192.22,189.83,189.83,3536600,188.15
2012-12-27,191.53,193.28,190.70,192.71,3967600,191.01
2012-12-26,192.21,193.53,190.95,191.95,2776500,190.25
2012-12-24,193.05,193.83,192.02,192.40,1631200,190.70
2012-12-21,193.10,194.50,191.57,193.42,8225300,191.71
2012-12-20,194.47,194.95,193.16,194.77,4184500,193.05
2012-12-19,195.46,196.45,195.00,195.08,4270500,193.36
2012-12-18,193.85,195.92,193.84,195.69,4125900,193.96
2012-12-17,191.76,193.91,191.76,193.62,3792400,191.91
2012-12-14,191.69,193.40,191.26,191.76,3826900,190.07
2012-12-13,192.18,193.05,191.37,191.99,3623200,190.29
2012-12-12,194.60,194.75,192.46,192.95,4241900,191.24
2012-12-11,193.18,194.80,193.15,194.20,4144000,192.48
2012-12-10,192.17,193.54,191.65,192.62,3438500,190.92
2012-12-07,190.14,192.20,190.11,191.95,4091300,190.25
2012-12-06,189.17,190.18,188.41,189.70,3216600,188.02
2012-12-05,189.01,189.46,186.94,188.65,4202100,186.98
2012-12-04,189.71,190.75,189.02,189.36,3990700,187.69
2012-12-03,190.76,191.30,188.36,189.48,3349600,187.81
2012-11-30,191.75,192.00,189.50,190.07,4936400,188.39
2012-11-29,192.75,192.90,190.20,191.53,4077900,189.84
2012-11-28,190.98,192.04,189.27,191.98,3603600,190.28
2012-11-27,192.08,193.05,191.00,191.23,3290900,189.54
2012-11-26,192.45,193.37,191.77,192.88,5210300,191.18
2012-11-23,191.00,193.49,190.80,193.49,3877600,191.78
2012-11-21,189.30,190.89,188.95,190.29,5189600,188.61
2012-11-20,189.88,190.11,188.25,189.20,3170200,187.53
2012-11-19,188.62,190.39,188.30,190.35,3588900,188.67
2012-11-16,186.33,187.56,185.10,186.94,4660800,185.29
2012-11-15,185.83,187.20,184.78,185.85,3411700,184.21
2012-11-14,189.14,189.27,185.28,185.51,4404400,183.87
2012-11-13,188.39,190.88,188.25,188.32,3406700,186.66
2012-11-12,190.03,190.77,187.41,189.25,3067400,187.58
2012-11-09,189.85,191.64,188.88,189.64,3671600,187.96
2012-11-08,191.40,191.81,190.09,190.10,3542200,188.42
2012-11-07,193.36,193.68,191.16,191.16,4746200,189.47
2012-11-06,195.26,196.75,194.68,195.07,3281000,192.50
2012-11-05,192.36,194.97,192.01,194.14,2736200,191.59
2012-11-02,197.53,198.00,193.29,193.43,4260100,190.89
2012-11-01,194.68,197.89,194.55,197.15,3758800,194.56
2012-10-31,194.80,196.41,193.63,194.53,6052300,191.97
2012-10-26,191.49,193.87,191.47,193.27,4006500,190.73
2012-10-25,191.41,192.44,190.71,191.60,3249600,189.08
2012-10-24,192.44,193.29,190.56,190.72,3738000,188.21
2012-10-23,193.53,194.00,190.94,191.25,4427400,188.73
2012-10-22,193.71,194.68,192.44,194.40,4402500,191.84
2012-10-19,195.29,196.08,193.18,193.36,6620300,190.82
2012-10-18,199.91,200.14,194.07,194.96,9295900,192.40
2012-10-17,201.21,203.41,198.55,200.63,12673900,197.99
2012-10-16,209.94,211.00,209.47,211.00,5632100,208.22
2012-10-15,208.88,209.40,207.82,208.93,3060900,206.18
2012-10-12,205.64,207.96,205.56,207.80,2712000,205.07
2012-10-11,206.57,207.27,205.63,205.76,2910000,203.05
2012-10-10,207.82,208.23,205.05,205.82,4024500,203.11
2012-10-09,209.95,210.74,207.70,207.99,3580400,205.25
2012-10-08,210.02,210.64,209.21,209.82,1982600,207.06
