"Date","Open","High","Low","Close","Volume","Adj Close"
"1986-03-12",0.06,0.0607317073170732,0.06,0.06,392979600,0.06
"1986-03-13",0.06,0.0607142857142857,0.06,0.06,125290800,0.06
"1986-03-14",0.06,0.0606896551724138,0.06,0.06,57866400,0.06
"1986-03-17",0.0607058823529412,0.0607058823529412,0.06,0.06,28285200,0.06
"1986-03-18",0.0607228915662651,0.0607228915662651,0.06,0.06,32335200,0.06
"1986-03-19",0.0614814814814815,0.0614814814814815,0.06,0.06,22712400,0.06
"1986-03-20",0.06,0.0607407407407407,0.06,0.06,17787600,0.06
"1986-03-21",0.0615384615384615,0.0615384615384615,0.06,0.06,16232400,0.06
"1986-03-24",0.06,0.0607692307692308,0.06,0.06,20736000,0.06
"1986-03-25",0.06,0.0607692307692308,0.06,0.06,21675600,0.06
"1986-03-26",0.06,0.0615189873417721,0.06,0.06,23328000,0.06
"1986-03-27",0.06,0.0614634146341463,0.06,0.06,21513600,0.06
"1986-03-31",0.06,0.0607228915662651,0.06,0.06,9882000,0.06
"1986-04-01",0.0607594936708861,0.0607594936708861,0.06,0.06,20314800,0.06
"1986-04-02",0.0607692307692308,0.0615384615384615,0.06,0.06,12960000,0.06
"1986-04-03",0.06,0.0614814814814815,0.06,0.06,11955600,0.06
"1986-04-04",0.06075,0.0615,0.06,0.06,10659600,0.06
"1986-04-07",0.06,0.0607407407407407,0.06,0.06,9007200,0.06
"1986-04-08",0.06,0.0614814814814815,0.06,0.06,15001200,0.06
"1986-04-09",0.06,0.0607407407407407,0.06,0.06,8942400,0.06
"1986-04-10",0.06,0.0607407407407407,0.06,0.06,9428400,0.06
"1986-04-11",0.06,0.0607228915662651,0.06,0.06,18273600,0.06
"1986-04-14",0.06,0.0607228915662651,0.06,0.06,46785600,0.06
"1986-04-15",0.0592857142857143,0.06,0.0592857142857143,0.06,12020400,0.06
"1986-04-16",0.0572727272727273,0.06,0.0565909090909091,0.06,22550400,0.06
"1986-04-17",0.0641666666666667,0.07,0.0641666666666667,0.07,19699200,0.07
"1986-04-18",0.0738461538461539,0.0815384615384615,0.0738461538461539,0.08,27799200,0.08
"1986-04-21",0.0729824561403509,0.0810385964912281,0.072280701754386,0.08,33534000,0.08
"1986-04-22",0.0844444444444444,0.0844444444444444,0.0792592592592593,0.08,38264400,0.08
"1986-04-23",0.0822857142857143,0.0822857142857143,0.08,0.08,4114800,0.08
"1986-04-24",0.0785046728971963,0.08,0.0785046728971963,0.08,10789200,0.08
"1986-04-25",0.0785321100917431,0.08,0.0785321100917431,0.08,4633200,0.08
"1986-04-28",0.0792727272727273,0.0814545454545455,0.0792727272727273,0.08,46008000,0.08
"1986-04-29",0.0807339449541284,0.0814678899082569,0.0792660550458716,0.08,2786400,0.08
"1986-04-30",0.0749,0.0749,0.07,0.07,9720000,0.07
"1986-05-01",0.0686274509803922,0.0706862745098039,0.0686274509803922,0.07,21546000,0.07
"1986-05-02",0.074375,0.0751041666666667,0.07,0.07,10627200,0.07
"1986-05-05",0.0685714285714286,0.07,0.0685714285714286,0.07,4924800,0.07
"1986-05-06",0.0679207920792079,0.07,0.0665346534653465,0.07,7257600,0.07
"1986-05-07",0.0784466019417476,0.08,0.0784466019417476,0.08,11826000,0.08
"1986-05-08",0.0792307692307692,0.0815384615384615,0.0784615384615385,0.08,21254400,0.08
"1986-05-09",0.0784905660377359,0.08,0.0784905660377359,0.08,7581600,0.08
"1986-05-12",0.0807619047619048,0.0807619047619048,0.0792380952380952,0.08,11404800,0.08
"1986-05-13",0.0777777777777778,0.08,0.077037037037037,0.08,35510400,0.08
"1986-05-14",0.0822857142857143,0.0822857142857143,0.08,0.08,2559600,0.08
"1986-05-15",0.0785046728971963,0.08,0.0785046728971963,0.08,939600,0.08
"1986-05-16",0.0792592592592593,0.08,0.0785185185185185,0.08,3985200,0.08
"1986-05-19",0.0741176470588235,0.0741176470588235,0.07,0.07,8974800,0.07
"1986-05-20",0.07,0.0713725490196079,0.07,0.07,4438800,0.07
"1986-05-21",0.0792233009708738,0.08,0.0792233009708738,0.08,874800,0.08
"1986-05-22",0.0721,0.0721,0.0693,0.07,11599200,0.07
"1986-05-23",0.0714285714285714,0.0721428571428571,0.07,0.07,4600800,0.07
"1986-05-27",0.0692929292929293,0.0707070707070707,0.0685858585858586,0.07,2430000,0.07
"1986-05-28",0.07,0.07,0.0685858585858586,0.07,1198800,0.07
"1986-05-29",0.0714736842105263,0.0714736842105263,0.07,0.07,5086800,0.07
"1986-05-30",0.0707446808510638,0.0722340425531915,0.0692553191489362,0.07,20574000,0.07
"1986-06-02",0.0723076923076923,0.0723076923076923,0.0684615384615385,0.07,8845200,0.07
"1986-06-03",0.0681137724550898,0.07,0.062874251497006,0.07,62175600,0.07
