"Date","Open","High","Low","Close","Volume","Adj Close"
"1980-03-17",0.24,0.24384,0.24,0.24,10924800,0.24
"1980-03-18",0.241935483870968,0.243870967741935,0.24,0.24,17068800,0.24
"1980-03-19",0.24,0.243779527559055,0.24,0.24,18508800,0.24
"1980-03-20",0.240948616600791,0.243794466403162,0.24,0.24,11174400,0.24
"1980-03-21",0.233770491803279,0.233770491803279,0.23,0.23,12172800,0.23
"1980-03-24",0.233849372384937,0.233849372384937,0.23,0.23,8966400,0.23
"1980-03-25",0.23,0.233833333333333,0.23,0.23,11347200,0.23
"1980-03-26",0.231932773109244,0.233865546218487,0.23,0.23,16262400,0.23
"1980-03-27",0.223826086956522,0.223826086956522,0.22,0.22,26918400,0.22
"1980-03-28",0.23,0.233849372384937,0.23,0.23,20102400,0.23
"1980-03-31",0.24,0.243886639676113,0.24,0.24,9004800,0.24
"1980-04-01",0.24,0.243870967741935,0.24,0.24,8179200,0.24
"1980-04-02",0.24,0.24384,0.24,0.24,12556800,0.24
"1980-04-03",0.233755102040816,0.233755102040816,0.23,0.23,6988800,0.23
"1980-04-07",0.233849372384937,0.233849372384937,0.23,0.23,13478400,0.23
"1980-04-08",0.23,0.233833333333333,0.23,0.23,29184000,0.23
"1980-04-09",0.233914893617021,0.233914893617021,0.23,0.23,11558400,0.23
"1980-04-10",0.220940170940171,0.223760683760684,0.22,0.22,14784000,0.22
"1980-04-11",0.22,0.223760683760684,0.22,0.22,9523200,0.22
"1980-04-14",0.23,0.233898305084746,0.23,0.23,8025600,0.23
"1980-04-15",0.222832618025751,0.223776824034335,0.22,0.22,10598400,0.22
"1980-04-16",0.21375,0.21375,0.21,0.21,10752000,0.21
"1980-04-17",0.213818181818182,0.213818181818182,0.21,0.21,17702400,0.21
"1980-04-18",0.21,0.213766816143498,0.21,0.21,18739200,0.21
"1980-04-21",0.211900452488688,0.213800904977376,0.21,0.21,9043200,0.21
"1980-04-22",0.22,0.223809523809524,0.22,0.22,20428800,0.22
"1980-04-23",0.23,0.233755102040816,0.23,0.23,14822400,0.23
"1980-04-24",0.24,0.24390243902439,0.24,0.24,8832000,0.24
"1980-04-25",0.233801652892562,0.233801652892562,0.23,0.23,7104000,0.23
"1980-04-28",0.231916666666667,0.233833333333333,0.23,0.23,6931200,0.23
"1980-04-29",0.23,0.233801652892562,0.23,0.23,6297600,0.23
"1980-04-30",0.23,0.233755102040816,0.23,0.23,7065600,0.23
"1980-05-01",0.24,0.24390243902439,0.24,0.24,7008000,0.24
"1980-05-02",0.24,0.24384,0.24,0.24,5510400,0.24
"1980-05-05",0.24,0.243794466403162,0.24,0.24,3513600,0.24
"1980-05-06",0.240952380952381,0.243809523809524,0.24,0.24,6988800,0.24
"1980-05-07",0.24,0.243809523809524,0.24,0.24,6393600,0.24
"1980-05-08",0.24289156626506,0.243855421686747,0.24,0.24,7468800,0.24
"1980-05-09",0.24,0.243809523809524,0.24,0.24,16684800,0.24
"1980-05-12",0.240956175298805,0.243824701195219,0.24,0.24,8582400,0.24
"1980-05-13",0.25,0.25390625,0.25,0.25,7372800,0.25
"1980-05-14",0.25,0.253846153846154,0.25,0.25,4742400,0.25
"1980-05-15",0.25,0.25381679389313,0.25,0.25,8102400,0.25
"1980-05-16",0.25,0.25377358490566,0.25,0.25,4838400,0.25
"1980-05-19",0.26,0.26390977443609,0.26,0.26,8640000,0.26
"1980-05-20",0.252851711026616,0.253802281368821,0.25,0.25,21811200,0.25
"1980-05-21",0.253891050583658,0.253891050583658,0.25,0.25,10540800,0.25
"1980-05-22",0.242834645669291,0.243779527559055,0.24,0.24,5318400,0.24
"1980-05-23",0.25,0.253802281368821,0.25,0.25,29779200,0.25
"1980-05-27",0.250954198473282,0.25381679389313,0.25,0.25,8332800,0.25
"1980-05-28",0.26,0.263880597014925,0.26,0.26,6700800,0.26
"1980-05-29",0.26,0.263880597014925,0.26,0.26,7660800,0.26
"1980-05-30",0.26,0.263823529411765,0.26,0.26,5721600,0.26
"1980-06-02",0.26,0.263809523809524,0.26,0.26,6355200,0.26
"1980-06-03",0.26390977443609,0.26390977443609,0.26,0.26,15244800,0.26
"1980-06-04",0.26,0.263851851851852,0.26,0.26,7680000,0.26
"1980-06-05",0.26,0.263851851851852,0.26,0.26,6470400,0.26
"1980-06-06",0.261940298507463,0.263880597014925,0.26,0.26,28723200,0.26
"1980-06-09",0.261954887218045,0.26390977443609,0.26,0.26,7545600,0.26
"1980-06-10",0.26,0.263866171003717,0.26,0.26,17280000,0.26
"1980-06-11",0.26,0.263823529411765,0.26,0.26,3206400,0.26
"1980-06-12",0.263880597014925,0.263880597014925,0.26,0.26,10809600,0.26
"1980-06-13",0.26,0.263880597014925,0.26,0.26,3590400,0.26
"1980-06-16",0.26,0.263880597014925,0.26,0.26,7987200,0.26
"1980-06-17",0.260973782771536,0.263895131086142,0.26,0.26,12864000,0.26
"1980-06-18",0.25188679245283,0.25377358490566,0.25,0.25,8064000,0.25
"1980-06-19",0.253846153846154,0.253846153846154,0.25,0.25,13689600,0.25
"1980-06-20",0.25,0.253831417624521,0.25,0.25,7027200,0.25
"1980-06-23",0.25,0.253831417624521,0.25,0.25,9888000,0.25
"1980-06-24",0.25,0.253831417624521,0.25,0.25,9676800,0.25
"1980-06-25",0.25,0.253787878787879,0.25,0.25,15494400,0.25
"1980-06-26",0.25,0.253787878787879,0.25,0.25,10156800,0.25
"1980-06-27",0.25,0.25377358490566,0.25,0.25,6912000,0.25
"1980-06-30",0.251901140684411,0.253802281368821,0.25,0.25,5337600,0.25
"1980-07-01",0.26,0.263895131086142,0.26,0.26,9811200,0.26
"1980-07-02",0.26,0.263866171003717,0.26,0.26,6585600,0.26
"1980-07-03",0.26,0.263837638376384,0.26,0.26,4550400,0.26
"1980-07-07",0.27,0.271921708185053,0.27,0.27,19545600,0.27
"1980-07-08",0.28,0.281951219512195,0.28,0.28,13190400,0.28
"1980-07-09",0.28,0.280975609756098,0.28,0.28,9388800,0.28
"1980-07-10",0.28,0.280962199312715,0.28,0.28,14092800,0.28
"1980-07-11",0.280965517241379,0.281931034482759,0.28,0.28,9888000,0.28
"1980-07-14",0.28,0.281911262798635,0.28,0.28,15052800,0.28
"1980-07-15",0.29,0.290960264900662,0.29,0.29,20678400,0.29
"1980-07-16",0.29,0.290944625407166,0.29,0.29,11692800,0.29
"1980-07-17",0.3,0.301910828025478,0.3,0.3,15456000,0.3
"1980-07-18",0.31,0.310962732919255,0.31,0.31,12576000,0.31
"1980-07-21",0.31,0.310962732919255,0.31,0.31,14208000,0.31
"1980-07-22",0.30188679245283,0.30188679245283,0.3,0.3,14150400,0.3
"1980-07-23",0.300952380952381,0.300952380952381,0.3,0.3,8371200,0.3
"1980-07-24",0.300958466453674,0.300958466453674,0.3,0.3,11616000,0.3
"1980-07-25",0.300967741935484,0.300967741935484,0.3,0.3,22156800,0.3
"1980-07-28",0.3,0.301916932907348,0.3,0.3,7372800,0.3
"1980-07-29",0.31,0.311896024464832,0.31,0.31,11424000,0.31
"1980-07-30",0.32,0.320949554896142,0.32,0.32,12614400,0.32
"1980-07-31",0.33,0.331946902654867,0.33,0.33,24384000,0.33
"1980-08-01",0.322874251497006,0.322874251497006,0.32,0.32,9523200,0.32
"1980-08-04",0.33,0.332920353982301,0.33,0.33,5721600,0.33
"1980-08-05",0.33,0.331935483870968,0.33,0.33,6720000,0.33
"1980-08-06",0.322840236686391,0.322840236686391,0.32,0.32,11193600,0.32
"1980-08-07",0.33,0.330964912280702,0.33,0.33,8812800,0.33
"1980-08-08",0.33,0.331902017291066,0.33,0.33,5817600,0.33
"1980-08-11",0.35,0.35189701897019,0.35,0.35,7276800,0.35
"1980-08-12",0.35,0.353783783783784,0.35,0.35,22406400,0.35
"1980-08-13",0.351928374655647,0.351928374655647,0.35,0.35,12153600,0.35
"1980-08-14",0.35,0.350964187327824,0.35,0.35,8793600,0.35
"1980-08-15",0.341899441340782,0.341899441340782,0.34,0.34,41011200,0.34
"1980-08-18",0.330948275862069,0.330948275862069,0.33,0.33,7699200,0.33
"1980-08-19",0.330962099125364,0.330962099125364,0.33,0.33,8889600,0.33
"1980-08-20",0.34,0.341942857142857,0.34,0.34,11808000,0.34
"1980-08-21",0.34,0.340960451977401,0.34,0.34,11251200,0.34
"1980-08-22",0.34,0.340955056179775,0.34,0.34,38515200,0.34
"1980-08-25",0.34,0.340955056179775,0.34,0.34,11174400,0.34
"1980-08-26",0.34,0.340955056179775,0.34,0.34,20160000,0.34
"1980-08-27",0.340957746478873,0.340957746478873,0.34,0.34,3513600,0.34
"1980-08-28",0.340965909090909,0.340965909090909,0.34,0.34,6451200,0.34
"1980-08-29",0.340971428571429,0.340971428571429,0.34,0.34,15552000,0.34
"1980-09-02",0.34,0.340957746478873,0.34,0.34,6816000,0.34
"1980-09-03",0.35,0.351912568306011,0.35,0.35,9292800,0.35
"1980-09-04",0.35,0.35189701897019,0.35,0.35,16147200,0.35
"1980-09-05",0.350953678474114,0.350953678474114,0.35,0.35,6259200,0.35
"1980-09-08",0.341904761904762,0.341904761904762,0.34,0.34,4300800,0.34
"1980-09-09",0.34,0.340949720670391,0.34,0.34,13632000,0.34
"1980-09-10",0.341920903954802,0.341920903954802,0.34,0.34,10099200,0.34
"1980-09-11",0.34,0.340955056179775,0.34,0.34,5990400,0.34
"1980-09-12",0.340957746478873,0.340957746478873,0.34,0.34,4800000,0.34
"1980-09-15",0.340968660968661,0.340968660968661,0.34,0.34,5337600,0.34
"1980-09-16",0.35,0.350969529085873,0.35,0.35,9139200,0.35
"1980-09-17",0.36,0.360954907161804,0.36,0.36,11577600,0.36
"1980-09-18",0.36,0.360952380952381,0.36,0.36,14227200,0.36
"1980-09-19",0.37,0.370971128608924,0.37,0.37,6086400,0.37
"1980-09-22",0.36192,0.36192,0.36,0.36,8313600,0.36
"1980-09-23",0.350969529085873,0.350969529085873,0.35,0.35,7142400,0.35
"1980-09-24",0.341904761904762,0.341904761904762,0.34,0.34,10022400,0.34
"1980-09-25",0.340963172804533,0.340963172804533,0.34,0.34,11520000,0.34
"1980-09-26",0.331896551724138,0.331896551724138,0.33,0.33,9312000,0.33
"1980-09-29",0.33,0.330945558739255,0.33,0.33,3801600,0.33
"1980-09-30",0.34,0.341910112359551,0.34,0.34,6086400,0.34
"1980-10-01",0.35,0.350972222222222,0.35,0.35,5971200,0.35
"1980-10-02",0.340947075208914,0.341894150417827,0.34,0.34,4281600,0.34
"1980-10-03",0.36,0.360970350404313,0.36,0.36,5068800,0.36
"1980-10-06",0.38,0.381928934010152,0.38,0.38,10060800,0.38
"1980-10-07",0.38,0.381924050632911,0.38,0.38,9158400,0.38
"1980-10-08",0.370956072351421,0.370956072351421,0.37,0.37,25036800,0.37
"1980-10-09",0.37099689119171,0.371917098445596,0.37,0.37,8697600,0.37
"1980-10-10",0.371937172774869,0.371937172774869,0.37,0.37,6624000,0.37
"1980-10-13",0.37,0.371927083333333,0.37,0.37,3235200,0.37
"1980-10-14",0.37,0.373834196891192,0.37,0.37,6652800,0.37
"1980-10-15",0.38,0.381928934010152,0.38,0.38,4416000,0.38
"1980-10-16",0.381938775510204,0.383877551020408,0.38,0.38,5942400,0.38
"1980-10-17",0.373814432989691,0.373814432989691,0.37,0.37,6988800,0.37
"1980-10-20",0.371927083333333,0.371927083333333,0.37,0.37,6489600,0.37
"1980-10-21",0.361894736842105,0.361894736842105,0.36,0.36,8908800,0.36
"1980-10-22",0.37,0.371927083333333,0.37,0.37,5136000,0.37
"1980-10-23",0.363829787234043,0.363829787234043,0.36,0.36,3206400,0.36
"1980-10-24",0.351902173913043,0.351902173913043,0.35,0.35,4204800,0.35
