"Date","Open","High","Low","Close","Volume","Adj Close"
"1970-01-02",0.194350282485876,0.2,0.194350282485876,0.2,2825600,0.2
"1970-01-05",0.2065,0.21,0.205333333333333,0.21,2210400,0.21
"1970-01-06",0.208839779005525,0.21232044198895,0.208839779005525,0.21,1951200,0.21
"1970-01-07",0.211166666666667,0.2135,0.21,0.21,2728800,0.21
"1970-01-08",0.21,0.211773333333333,0.21,0.21,2242400,0.21
"1970-01-09",0.205714285714286,0.206308571428571,0.198857142857143,0.2,3288000,0.2
"1970-01-12",0.197916666666667,0.198459523809524,0.187738095238095,0.19,2462400,0.19
"1970-01-13",0.19230303030303,0.19230303030303,0.188295757575758,0.19,2380800,0.19
"1970-01-14",0.189448875997099,0.19,0.187749576988156,0.19,1004000,0.19
"1970-01-15",0.191108679795769,0.191108679795769,0.18884512521274,0.19,1869600,0.19
"1970-01-16",0.191771779141104,0.192331288343558,0.187668711656442,0.19,1635200,0.19
"1970-01-19",0.18745208280092,0.188050089445438,0.18,0.18,1286400,0.18
"1970-01-20",0.184713043478261,0.19,0.18055900621118,0.19,2851200,0.19
"1970-01-21",0.1911875,0.1959375,0.19,0.19,1188800,0.19
"1970-01-22",0.18343949044586,0.185732484076433,0.179449681528662,0.18,1966400,0.18
"1970-01-23",0.179454820797577,0.181726400807673,0.179454820797577,0.18,1829600,0.18
"1970-01-26",0.181707692307692,0.181707692307692,0.179446153846154,0.18,1700000,0.18
"1970-01-27",0.18,0.1806,0.178846153846154,0.18,1853600,0.18
"1970-01-28",0.18295543393276,0.18295543393276,0.179437060203284,0.18,1869600,0.18
"1970-01-29",0.175111409395973,0.175704697986577,0.169452348993289,0.17,3262400,0.17
"1970-01-30",0.167748344370861,0.170585430463576,0.167748344370861,0.17,2971200,0.17
"1970-02-02",0.176538461538462,0.181153846153846,0.176538461538462,0.18,3651200,0.18
"1970-02-03",0.182962962962963,0.197037037037037,0.182962962962963,0.19,4040000,0.19
"1970-02-04",0.185971084337349,0.192289156626506,0.185971084337349,0.19,1440800,0.19
"1970-02-05",0.187738095238095,0.19,0.18547619047619,0.19,324000,0.19
"1970-02-06",0.192632768361582,0.2,0.192632768361582,0.2,1480800,0.2
"1970-02-09",0.200543847722638,0.203942895989123,0.199410831633809,0.2,929600,0.2
"1970-02-10",0.204034314862045,0.204034314862045,0.198237885462555,0.2,760800,0.2
"1970-02-11",0.201212969442501,0.201772801492885,0.194774900863074,0.2,2355200,0.2
"1970-02-12",0.202312411514865,0.202925908447381,0.198206701274186,0.2,655200,0.2
"1970-02-13",0.196522142360306,0.2,0.194760027822861,0.2,703200,0.2
"1970-02-16",0.201777777777778,0.203508771929825,0.199391812865497,0.2,420800,0.2
"1970-02-17",0.201176470588235,0.202352941176471,0.197647058823529,0.2,777600,0.2
"1970-02-18",0.194289598912305,0.201133016088828,0.194289598912305,0.2,1068800,0.2
"1970-02-19",0.21,0.213539325842697,0.21,0.21,3434400,0.21
"1970-02-20",0.2,0.2,0.198313198085252,0.2,1684800,0.2
"1970-02-24",0.206447058823529,0.206447058823529,0.199435294117647,0.2,1749600,0.2
"1970-02-25",0.198893333333333,0.21,0.198893333333333,0.21,4373600,0.21
"1970-02-26",0.210608424336973,0.212386895475819,0.205928237129485,0.21,1577600,0.21
"1970-02-27",0.20879016175493,0.211163306004875,0.207626855750055,0.21,1238400,0.21
"1970-03-02",0.212973033707865,0.212973033707865,0.21,0.21,1368000,0.21
"1970-03-03",0.207666666666667,0.211166666666667,0.207666666666667,0.21,1149600,0.21
"1970-03-04",0.212359550561798,0.214719101123595,0.21,0.21,1238400,0.21
"1970-03-05",0.204034846400734,0.204585052728106,0.197753324163228,0.2,2193600,0.2
"1970-03-06",0.199405714285714,0.2,0.195428571428571,0.2,1296000,0.2
"1970-03-09",0.201705855232826,0.20516366989396,0.2,0.2,979200,0.2
"1970-03-10",0.204164051994621,0.210611833258628,0.202375616315554,0.21,1044000,0.21
"1970-03-11",0.203419193070435,0.204011853202644,0.19945292910873,0.2,1238400,0.2
"1970-03-12",0.203488372093023,0.203488372093023,0.199395348837209,0.2,1246400,0.2
"1970-03-13",0.201132447070409,0.201132447070409,0.188269325455441,0.19,9353600,0.19
"1970-03-16",0.19,0.19,0.187654320987654,0.19,2624000,0.19
"1970-03-17",0.184311377245509,0.19,0.183173652694611,0.19,1270400,0.19
"1970-03-18",0.195348837209302,0.2,0.195348837209302,0.2,784800,0.2
"1970-03-19",0.200564705882353,0.200564705882353,0.18,0.18,4817600,0.18
"1970-03-20",0.18,0.185882352941176,0.179435294117647,0.18,7005600,0.18
"1970-03-23",0.178914327917282,0.19,0.178914327917282,0.19,3279200,0.19
"1970-03-24",0.185971084337349,0.192289156626506,0.184277108433735,0.19,2549600,0.19
"1970-03-25",0.195294117647059,0.210588235294118,0.194682352941176,0.2,2040800,0.2
"1970-03-26",0.192858848817769,0.193403391449725,0.18773107236685,0.19,881600,0.19
"1970-03-30",0.192296350012086,0.194041576021272,0.187152525985013,0.19,1068800,0.19
"1970-03-31",0.194081481481481,0.197037037037037,0.188827160493827,0.19,2112800,0.19
"1970-04-01",0.19,0.19,0.187654320987654,0.19,1918400,0.19
"1970-04-02",0.188372093023256,0.204046511627907,0.188372093023256,0.2,4056800,0.2
"1970-04-03",0.20120138716869,0.20120138716869,0.19,0.19,3165600,0.19
"1970-04-06",0.182870886075949,0.182870886075949,0.177174683544304,0.18,5952000,0.18
"1970-04-07",0.18,0.18,0.176582278481013,0.18,1246400,0.18
