"Date","Open","High","Low","Close","Volume","Adj Close"
"1986-03-13",0.06375,0.073125,0.06375,0.07,1031788800,0.07
"1986-03-14",0.0675862068965517,0.0712068965517241,0.0675862068965517,0.07,308160000,0.07
"1986-03-17",0.0688135593220339,0.0705932203389831,0.0688135593220339,0.07,133171200,0.07
"1986-03-18",0.0718260869565217,0.0724347826086957,0.0693913043478261,0.07,67766400,0.07
"1986-03-19",0.0712389380530973,0.071858407079646,0.0693805309734513,0.07,47894400,0.07
"1986-03-20",0.0719090909090909,0.0719090909090909,0.0693636363636364,0.07,58435200,0.07
"1986-03-21",0.0719626168224299,0.0732710280373832,0.0686915887850467,0.07,59990400,0.07
"1986-03-24",0.0720192307692308,0.0720192307692308,0.0693269230769231,0.07,65289600,0.07
"1986-03-25",0.0686792452830189,0.07,0.0680188679245283,0.07,32083200,0.07
"1986-03-26",0.0680733944954128,0.0706422018348624,0.0674311926605505,0.07,22752000,0.07
"1986-03-27",0.0687387387387387,0.07,0.0687387387387387,0.07,16848000,0.07
"1986-03-31",0.0706363636363636,0.0706363636363636,0.0687272727272727,0.07,12873600,0.07
"1986-04-01",0.0706422018348624,0.0706422018348624,0.07,0.07,11088000,0.07
"1986-04-02",0.0693636363636364,0.0712727272727273,0.0693636363636364,0.07,27014400,0.07
"1986-04-03",0.07,0.0718918918918919,0.07,0.07,23040000,0.07
"1986-04-04",0.07,0.0706306306306306,0.07,0.07,26582400,0.07
"1986-04-07",0.0712844036697248,0.0719266055045872,0.0687155963302752,0.07,16560000,0.07
"1986-04-08",0.0693636363636364,0.0712727272727273,0.0693636363636364,0.07,10252800,0.07
"1986-04-09",0.06875,0.070625,0.06875,0.07,12153600,0.07
"1986-04-10",0.0693805309734513,0.0706194690265487,0.068141592920354,0.07,13881600,0.07
"1986-04-11",0.0693913043478261,0.0712173913043478,0.0693913043478261,0.07,17222400,0.07
"1986-04-14",0.0693965517241379,0.0706034482758621,0.0693965517241379,0.07,12153600,0.07
"1986-04-15",0.07,0.07,0.0675862068965517,0.07,9302400,0.07
"1986-04-16",0.0773333333333333,0.0806666666666667,0.0766666666666667,0.08,31910400,0.08
"1986-04-17",0.0793388429752066,0.08,0.0793388429752066,0.08,22003200,0.08
