1996.02.22,00:00,1.34940,1.35100,1.34400,1.35000,135
1996.02.23,00:00,1.34930,1.35590,1.34140,1.35290,255
1996.02.26,00:00,1.35350,1.35430,1.34560,1.34650,105
1996.02.27,00:00,1.34700,1.35010,1.34440,1.34590,104
1996.02.28,00:00,1.34580,1.34680,1.33050,1.33410,210
1996.02.29,00:00,1.33370,1.33430,1.32640,1.32800,102
1996.03.01,00:00,1.32780,1.32950,1.32080,1.32760,173
1996.03.04,00:00,1.32740,1.32970,1.32240,1.32260,99
1996.03.05,00:00,1.32310,1.32780,1.31990,1.32720,118
1996.03.06,00:00,1.32690,1.32730,1.32080,1.32150,77
1996.03.07,00:00,1.32150,1.32560,1.31570,1.32390,175
1996.03.08,00:00,1.32370,1.32940,1.31080,1.31480,284
1996.03.11,00:00,1.31410,1.32280,1.31250,1.31950,153
1996.03.12,00:00,1.31930,1.32810,1.31630,1.32670,163
1996.03.13,00:00,1.32630,1.33160,1.32510,1.32910,103
1996.03.14,00:00,1.32890,1.33080,1.32650,1.32880,86
1996.03.15,00:00,1.32830,1.33390,1.32370,1.32750,197
1996.03.18,00:00,1.32760,1.33030,1.32310,1.32450,114
1996.03.19,00:00,1.32490,1.32850,1.32110,1.32720,126
1996.03.20,00:00,1.32730,1.32890,1.32310,1.32700,114
1996.03.21,00:00,1.32700,1.32740,1.32020,1.32130,88
1996.03.22,00:00,1.32110,1.32840,1.31950,1.32750,115
1996.03.25,00:00,1.32600,1.32810,1.32200,1.32330,96
1996.03.26,00:00,1.32350,1.32590,1.32160,1.32270,79
1996.03.27,00:00,1.32230,1.32350,1.31480,1.31660,118
1996.03.28,00:00,1.31660,1.32800,1.31520,1.32590,164
1996.03.29,00:00,1.32570,1.33150,1.32200,1.32240,158
1996.04.01,00:00,1.32260,1.32320,1.31750,1.31790,68
1996.04.02,00:00,1.31790,1.32200,1.31790,1.31930,69
1996.04.03,00:00,1.31920,1.32420,1.31800,1.31920,125
1996.04.04,00:00,1.31910,1.32250,1.31880,1.32120,54
1996.04.05,00:00,1.32220,1.32240,1.31710,1.31750,60
1996.04.08,00:00,1.32030,1.32690,1.31590,1.31970,215
